"id","city_id:id","name","code"
res_city_district_101303,l10n_ve_pad.res_city_1013,La Soledad,101303
res_city_district_101304,l10n_ve_pad.res_city_1013,Pueblo Cumarebo,101304
res_city_district_101305,l10n_ve_pad.res_city_1013,Zazarida,101305
res_city_district_101401,l10n_ve_pad.res_city_1014,Capital Dabajuro,101401
res_city_district_101501,l10n_ve_pad.res_city_1015,Chichiriviche,101501
res_city_district_101502,l10n_ve_pad.res_city_1015,Boca De Tocuyo,101502
res_city_district_101503,l10n_ve_pad.res_city_1015,Tocuyo De La Costa,101503
res_city_district_101601,l10n_ve_pad.res_city_1016,Los Taques,101601
res_city_district_101602,l10n_ve_pad.res_city_1016,Judibana,101602
res_city_district_101701,l10n_ve_pad.res_city_1017,Píritu,101701
res_city_district_101702,l10n_ve_pad.res_city_1017,San José De La Costa,101702
res_city_district_101801,l10n_ve_pad.res_city_1018,Santa Cruz De Bucaral,101801
res_city_district_101802,l10n_ve_pad.res_city_1018,El Charal,101802
res_city_district_101803,l10n_ve_pad.res_city_1018,Las Vegas Del Tuy,101803
res_city_district_101901,l10n_ve_pad.res_city_1019,San Francisco,101901
res_city_district_102001,l10n_ve_pad.res_city_1020,Jacura,102001
res_city_district_102002,l10n_ve_pad.res_city_1020,Agua Linda,102002
res_city_district_102003,l10n_ve_pad.res_city_1020,Araurima,102003
res_city_district_102101,l10n_ve_pad.res_city_1021,Cacique Manaure,102101
res_city_district_102201,l10n_ve_pad.res_city_1022,Palmasola,102201
res_city_district_102301,l10n_ve_pad.res_city_1023,Sucre,102301
res_city_district_102302,l10n_ve_pad.res_city_1023,Pecaya,102302
res_city_district_102401,l10n_ve_pad.res_city_1024,Urumaco,102401
res_city_district_102402,l10n_ve_pad.res_city_1024,Urbana Bruzual,102402
res_city_district_102501,l10n_ve_pad.res_city_1025,Tocópero,102501
res_city_district_110101,l10n_ve_pad.res_city_1101,Valle De La Pascua,110101
res_city_district_110102,l10n_ve_pad.res_city_1101,Espino,110102
res_city_district_110201,l10n_ve_pad.res_city_1102,El Sombrero,110201
res_city_district_110202,l10n_ve_pad.res_city_1102,Sosa,110202
res_city_district_110301,l10n_ve_pad.res_city_1103,Calabozo,110301
res_city_district_110302,l10n_ve_pad.res_city_1103,El Calvario,110302
res_city_district_110303,l10n_ve_pad.res_city_1103,El Rastro,110303
res_city_district_110304,l10n_ve_pad.res_city_1103,Guardatinajas,110304
res_city_district_110401,l10n_ve_pad.res_city_1104,Altagracia De Orituco,110401
res_city_district_110402,l10n_ve_pad.res_city_1104,Lezama,110402
res_city_district_110403,l10n_ve_pad.res_city_1104,Libertad De Orituco,110403
res_city_district_110404,l10n_ve_pad.res_city_1104,San Francisco De Macaira,110404
res_city_district_110405,l10n_ve_pad.res_city_1104,San Rafael De Orituco,110405
res_city_district_110406,l10n_ve_pad.res_city_1104,Soublette,110406
res_city_district_110407,l10n_ve_pad.res_city_1104,Paso Real De Macaira,110407
res_city_district_110501,l10n_ve_pad.res_city_1105,Tucupido,110501
res_city_district_110502,l10n_ve_pad.res_city_1105,San Rafael De Laya,110502
res_city_district_110601,l10n_ve_pad.res_city_1106,San Juan De Los Morros,110601
res_city_district_110602,l10n_ve_pad.res_city_1106,Parapara,110602
res_city_district_110603,l10n_ve_pad.res_city_1106,Cantagallo,110603
res_city_district_110701,l10n_ve_pad.res_city_1107,Zaraza,110701
res_city_district_110702,l10n_ve_pad.res_city_1107,San José De Unare,110702
res_city_district_110801,l10n_ve_pad.res_city_1108,Camaguán,110801
res_city_district_110802,l10n_ve_pad.res_city_1108,Puerto Miranda,110802
res_city_district_110803,l10n_ve_pad.res_city_1108,Uverito,110803
res_city_district_110901,l10n_ve_pad.res_city_1109,San José De Guaribe,110901
res_city_district_111001,l10n_ve_pad.res_city_1110,Las Mercedes,111001
res_city_district_111002,l10n_ve_pad.res_city_1110,Santa Rita De Manapire,111002
res_city_district_111003,l10n_ve_pad.res_city_1110,Cabruta,111003
res_city_district_111101,l10n_ve_pad.res_city_1111,El Socorro,111101
res_city_district_111201,l10n_ve_pad.res_city_1112,Ortiz,111201
res_city_district_111202,l10n_ve_pad.res_city_1112,San Francisco De Tiznados,111202
res_city_district_111203,l10n_ve_pad.res_city_1112,San José De Tiznados,111203
res_city_district_111204,l10n_ve_pad.res_city_1112,San Lorenzo De Tiznados,111204
res_city_district_111301,l10n_ve_pad.res_city_1113,Santa María De Ipire,111301
res_city_district_111302,l10n_ve_pad.res_city_1113,Altamira,111302
res_city_district_111401,l10n_ve_pad.res_city_1114,Chaguaramas,111401
res_city_district_111501,l10n_ve_pad.res_city_1115,San Gerónimo De Guayabal,111501
res_city_district_111502,l10n_ve_pad.res_city_1115,Cazorla,111502
res_city_district_120101,l10n_ve_pad.res_city_1201,Freitez,120101
res_city_district_120102,l10n_ve_pad.res_city_1201,José María Blanco,120102
res_city_district_120201,l10n_ve_pad.res_city_1202,Catedral,120201
res_city_district_120202,l10n_ve_pad.res_city_1202,Concepción,120202
res_city_district_120203,l10n_ve_pad.res_city_1202,Santa Rosa,120203
res_city_district_120204,l10n_ve_pad.res_city_1202,Unión,120204
res_city_district_120205,l10n_ve_pad.res_city_1202,El Cují,120205
res_city_district_120206,l10n_ve_pad.res_city_1202,Tamaca,120206
res_city_district_120207,l10n_ve_pad.res_city_1202,Juan De Villegas,120207
res_city_district_120208,l10n_ve_pad.res_city_1202,Aguedo Felipe Alvarado,120208
res_city_district_120209,l10n_ve_pad.res_city_1202,Buena Vista,120209
res_city_district_120210,l10n_ve_pad.res_city_1202,Juárez,120210
res_city_district_120301,l10n_ve_pad.res_city_1203,Juan Bautista Rodríguez,120301
res_city_district_120302,l10n_ve_pad.res_city_1203,Diego De Lozada,120302
res_city_district_120303,l10n_ve_pad.res_city_1203,San Miguel,120303
res_city_district_120304,l10n_ve_pad.res_city_1203,Cuara,120304
res_city_district_120305,l10n_ve_pad.res_city_1203,Paraíso De San José,120305
res_city_district_120306,l10n_ve_pad.res_city_1203,Tintorero,120306
res_city_district_120307,l10n_ve_pad.res_city_1203,José Bernardo Dorante,120307
res_city_district_120308,l10n_ve_pad.res_city_1203,Coronel Mariano Peraza,120308
res_city_district_120401,l10n_ve_pad.res_city_1204,Bolívar,120401
res_city_district_120402,l10n_ve_pad.res_city_1204,Anzoátegui,120402
res_city_district_120403,l10n_ve_pad.res_city_1204,Guárico,120403
res_city_district_120404,l10n_ve_pad.res_city_1204,Humocaro Alto,120404
res_city_district_120405,l10n_ve_pad.res_city_1204,Humocaro Bajo,120405
res_city_district_120406,l10n_ve_pad.res_city_1204,Morán,120406
res_city_district_120407,l10n_ve_pad.res_city_1204,Hilario Luna Y Luna,120407
res_city_district_120408,l10n_ve_pad.res_city_1204,La Candelaria,120408
res_city_district_120501,l10n_ve_pad.res_city_1205,Cabudare,120501
res_city_district_120502,l10n_ve_pad.res_city_1205,José Gregorio Bastidas,120502
res_city_district_120503,l10n_ve_pad.res_city_1205,Agua Viva,120503
res_city_district_120601,l10n_ve_pad.res_city_1206,Trinidad Samuel,120601
res_city_district_120602,l10n_ve_pad.res_city_1206,Antonio Díaz,120602
res_city_district_120603,l10n_ve_pad.res_city_1206,Camacaro,120603
res_city_district_120604,l10n_ve_pad.res_city_1206,Castañeda,120604
res_city_district_120605,l10n_ve_pad.res_city_1206,Chiquinquirá,120605
res_city_district_120606,l10n_ve_pad.res_city_1206,Espinoza De Los Monteros,120606
res_city_district_120607,l10n_ve_pad.res_city_1206,Lara,120607
res_city_district_120608,l10n_ve_pad.res_city_1206,Manuel Morillo,120608
res_city_district_120609,l10n_ve_pad.res_city_1206,Montes De Oca,120609
res_city_district_120610,l10n_ve_pad.res_city_1206,Torres,120610
res_city_district_120611,l10n_ve_pad.res_city_1206,El Blanco,120611
res_city_district_120612,l10n_ve_pad.res_city_1206,Montaña Verde,120612
res_city_district_120614,l10n_ve_pad.res_city_1206,Las Mercedes,120614
res_city_district_120615,l10n_ve_pad.res_city_1206,Cecilio Zubillaga,120615
res_city_district_120616,l10n_ve_pad.res_city_1206,Reyes Vargas,120616
res_city_district_120617,l10n_ve_pad.res_city_1206,Altagracia,120617
res_city_district_120701,l10n_ve_pad.res_city_1207,Siquisique,120701
res_city_district_120702,l10n_ve_pad.res_city_1207,San Miguel,120702
res_city_district_120703,l10n_ve_pad.res_city_1207,Xaguas,120703
res_city_district_120704,l10n_ve_pad.res_city_1207,Moroturo,120704
res_city_district_120801,l10n_ve_pad.res_city_1208,Pío Tamayo,120801
res_city_district_120802,l10n_ve_pad.res_city_1208,Yacambú,120802
res_city_district_120803,l10n_ve_pad.res_city_1208,Quebrada Honda De Guache,120803
res_city_district_120901,l10n_ve_pad.res_city_1209,Sarare,120901
res_city_district_120902,l10n_ve_pad.res_city_1209,Gustavo Vegas León,120902
res_city_district_120903,l10n_ve_pad.res_city_1209,Buría,120903
res_city_district_130101,l10n_ve_pad.res_city_1301,Gabriel Picón González,130101
res_city_district_130102,l10n_ve_pad.res_city_1301,Héctor Amable Mora,130102
res_city_district_130103,l10n_ve_pad.res_city_1301,José Nucete Sardi,130103
res_city_district_130104,l10n_ve_pad.res_city_1301,Pulido Méndez,130104
res_city_district_130105,l10n_ve_pad.res_city_1301,Presidente Rómulo Gallegos,130105
res_city_district_130106,l10n_ve_pad.res_city_1301,Presidente Betancourt,130106
res_city_district_130107,l10n_ve_pad.res_city_1301,Presidente Páez,130107
res_city_district_130201,l10n_ve_pad.res_city_1302,La Azulita,130201
res_city_district_130301,l10n_ve_pad.res_city_1303,Canaguá,130301
res_city_district_130302,l10n_ve_pad.res_city_1303,Capurí,130302
res_city_district_130303,l10n_ve_pad.res_city_1303,Chacantá,130303
res_city_district_130304,l10n_ve_pad.res_city_1303,El Molino,130304
res_city_district_130305,l10n_ve_pad.res_city_1303,Guaimaral,130305
res_city_district_130306,l10n_ve_pad.res_city_1303,Mucutuy,130306
res_city_district_130307,l10n_ve_pad.res_city_1303,Mucuchachí,130307
res_city_district_130401,l10n_ve_pad.res_city_1304,Acequias,130401
res_city_district_130402,l10n_ve_pad.res_city_1304,Jají,130402
res_city_district_130403,l10n_ve_pad.res_city_1304,La Mesa,130403
res_city_district_130404,l10n_ve_pad.res_city_1304,San José Del Sur,130404
res_city_district_130405,l10n_ve_pad.res_city_1304,Montalbán,130405
res_city_district_130406,l10n_ve_pad.res_city_1304,Matriz,130406
res_city_district_130407,l10n_ve_pad.res_city_1304,Fernández Peña,130407
res_city_district_130501,l10n_ve_pad.res_city_1305,Guaraque,130501
res_city_district_130502,l10n_ve_pad.res_city_1305,Mesa De Quintero,130502
res_city_district_130503,l10n_ve_pad.res_city_1305,Río Negro,130503
res_city_district_130601,l10n_ve_pad.res_city_1306,Arapuey,130601
res_city_district_130602,l10n_ve_pad.res_city_1306,Palmira,130602
res_city_district_130701,l10n_ve_pad.res_city_1307,Torondoy,130701
res_city_district_130702,l10n_ve_pad.res_city_1307,San Cristóbal De Torondoy,130702
res_city_district_130801,l10n_ve_pad.res_city_1308,Arias,130801
res_city_district_130802,l10n_ve_pad.res_city_1308,Sagrario,130802
res_city_district_130803,l10n_ve_pad.res_city_1308,Milla,130803
res_city_district_130804,l10n_ve_pad.res_city_1308,El Llano,130804
res_city_district_130805,l10n_ve_pad.res_city_1308,Juan Rodríguez Suárez,130805
res_city_district_130806,l10n_ve_pad.res_city_1308,Jacinto Plaza,130806
res_city_district_130807,l10n_ve_pad.res_city_1308,Domingo Peña,130807
res_city_district_130808,l10n_ve_pad.res_city_1308,Gonzalo Picón Febres,130808
res_city_district_130809,l10n_ve_pad.res_city_1308,Osuna Rodríguez,130809
res_city_district_130810,l10n_ve_pad.res_city_1308,Lasso De La Vega,130810
res_city_district_130811,l10n_ve_pad.res_city_1308,Caracciolo Parra Pérez,130811
res_city_district_130812,l10n_ve_pad.res_city_1308,Mariano Picón Salas,130812
res_city_district_130813,l10n_ve_pad.res_city_1308,Antonio Spinetti Dini,130813
res_city_district_130814,l10n_ve_pad.res_city_1308,El Morro,130814
res_city_district_130815,l10n_ve_pad.res_city_1308,Los Nevados,130815
res_city_district_130901,l10n_ve_pad.res_city_1309,Tabay,130901
res_city_district_131001,l10n_ve_pad.res_city_1310,Timotes,131001
res_city_district_131002,l10n_ve_pad.res_city_1310,Andrés Eloy Blanco,131002
res_city_district_131003,l10n_ve_pad.res_city_1310,Piñango,131003
res_city_district_131004,l10n_ve_pad.res_city_1310,La Venta,131004
res_city_district_131101,l10n_ve_pad.res_city_1311,Santa Cruz De Mora,131101
res_city_district_131102,l10n_ve_pad.res_city_1311,Mesa Bolívar,131102
res_city_district_131103,l10n_ve_pad.res_city_1311,Mesa De Las Palmas,131103
res_city_district_131201,l10n_ve_pad.res_city_1312,Santa Elena De Arenales,131201
res_city_district_131202,l10n_ve_pad.res_city_1312,Eloy Paredes,131202
res_city_district_131203,l10n_ve_pad.res_city_1312,San Rafael De Alcázar,131203
res_city_district_131301,l10n_ve_pad.res_city_1313,Tucani,131301
res_city_district_131302,l10n_ve_pad.res_city_1313,Florencio Ramírez,131302
res_city_district_131401,l10n_ve_pad.res_city_1314,Santo Domingo,131401
res_city_district_131402,l10n_ve_pad.res_city_1314,Las Piedras,131402
res_city_district_131501,l10n_ve_pad.res_city_1315,Pueblo Llano,131501
res_city_district_131601,l10n_ve_pad.res_city_1316,Mucuchíes,131601
res_city_district_131602,l10n_ve_pad.res_city_1316,Mucurubá,131602
res_city_district_131603,l10n_ve_pad.res_city_1316,San Rafael,131603
res_city_district_131604,l10n_ve_pad.res_city_1316,Cacute,131604
res_city_district_131605,l10n_ve_pad.res_city_1316,La Toma,131605
res_city_district_131701,l10n_ve_pad.res_city_1317,Bailadores,131701
res_city_district_131702,l10n_ve_pad.res_city_1317,Gerónimo Maldonado,131702
res_city_district_131801,l10n_ve_pad.res_city_1318,Capital Sucre,131801
res_city_district_131802,l10n_ve_pad.res_city_1318,Chiguará,131802
res_city_district_131803,l10n_ve_pad.res_city_1318,Estánquez,131803
res_city_district_131804,l10n_ve_pad.res_city_1318,San Juan,131804
res_city_district_131805,l10n_ve_pad.res_city_1318,Pueblo Nuevo Del Sur,131805
res_city_district_131806,l10n_ve_pad.res_city_1318,La Trampa,131806
res_city_district_131901,l10n_ve_pad.res_city_1319,El Llano,131901
res_city_district_131902,l10n_ve_pad.res_city_1319,Tovar,131902
res_city_district_131903,l10n_ve_pad.res_city_1319,El Amparo,131903
res_city_district_131904,l10n_ve_pad.res_city_1319,San Francisco,131904
res_city_district_132001,l10n_ve_pad.res_city_1320,Nueva Bolivia,132001
res_city_district_132002,l10n_ve_pad.res_city_1320,Independencia,132002
res_city_district_132003,l10n_ve_pad.res_city_1320,María De La Concepción Palacios Blanco,132003
res_city_district_132004,l10n_ve_pad.res_city_1320,Santa Apolonia,132004
res_city_district_132101,l10n_ve_pad.res_city_1321,Padre Noguera,132101
res_city_district_132201,l10n_ve_pad.res_city_1322,Aricagua,132201
res_city_district_132202,l10n_ve_pad.res_city_1322,San Antonio,132202
res_city_district_132301,l10n_ve_pad.res_city_1323,Zea,132301
res_city_district_132302,l10n_ve_pad.res_city_1323,Caño El Tigre,132302
res_city_district_140101,l10n_ve_pad.res_city_1401,Caucagua,140101
res_city_district_140102,l10n_ve_pad.res_city_1401,Aragüita,140102
res_city_district_140103,l10n_ve_pad.res_city_1401,Arévalo González,140103
res_city_district_140104,l10n_ve_pad.res_city_1401,Capaya,140104
res_city_district_140105,l10n_ve_pad.res_city_1401,Panaquire,140105
res_city_district_140106,l10n_ve_pad.res_city_1401,Ribas,140106
res_city_district_140107,l10n_ve_pad.res_city_1401,El Café,140107
res_city_district_140108,l10n_ve_pad.res_city_1401,Marizapa,140108
res_city_district_140201,l10n_ve_pad.res_city_1402,Higuerote,140201
res_city_district_140202,l10n_ve_pad.res_city_1402,Curiepe,140202
res_city_district_140203,l10n_ve_pad.res_city_1402,Tacarigua,140203
res_city_district_140301,l10n_ve_pad.res_city_1403,Los Teques,140301
res_city_district_140302,l10n_ve_pad.res_city_1403,Cecilio Acosta,140302
res_city_district_140303,l10n_ve_pad.res_city_1403,Paracotos,140303
res_city_district_140304,l10n_ve_pad.res_city_1403,San Pedro,140304
res_city_district_140305,l10n_ve_pad.res_city_1403,Tácata,140305
res_city_district_140306,l10n_ve_pad.res_city_1403,El Jarillo,140306
res_city_district_140307,l10n_ve_pad.res_city_1403,Altagracia De La Montaña,140307
res_city_district_140401,l10n_ve_pad.res_city_1404,Santa Teresa Del Tuy,140401
res_city_district_140402,l10n_ve_pad.res_city_1404,El Cartanal,140402
res_city_district_140501,l10n_ve_pad.res_city_1405,Ocumare Del Tuy,140501
res_city_district_140502,l10n_ve_pad.res_city_1405,La Democracia,140502
res_city_district_140503,l10n_ve_pad.res_city_1405,Santa Bárbara,140503
res_city_district_140601,l10n_ve_pad.res_city_1406,Río Chico,140601
res_city_district_140602,l10n_ve_pad.res_city_1406,El Guapo,140602
res_city_district_140603,l10n_ve_pad.res_city_1406,Tacarigua De La Laguna,140603
res_city_district_140604,l10n_ve_pad.res_city_1406,Paparo,140604
res_city_district_140605,l10n_ve_pad.res_city_1406,San Fernando Del Guapo,140605
res_city_district_140701,l10n_ve_pad.res_city_1407,Santa Lucía,140701
res_city_district_140801,l10n_ve_pad.res_city_1408,Guarenas,140801
res_city_district_140901,l10n_ve_pad.res_city_1409,Petare,140901
res_city_district_140902,l10n_ve_pad.res_city_1409,Leoncio Martínez,140902
res_city_district_140903,l10n_ve_pad.res_city_1409,Caucagüita,140903
res_city_district_140904,l10n_ve_pad.res_city_1409,Fila De Mariches,140904
res_city_district_140905,l10n_ve_pad.res_city_1409,La Dolorita,140905
res_city_district_141001,l10n_ve_pad.res_city_1410,Cúa,141001
res_city_district_141002,l10n_ve_pad.res_city_1410,Nueva Cúa,141002
res_city_district_141101,l10n_ve_pad.res_city_1411,Guatire,141101
res_city_district_141102,l10n_ve_pad.res_city_1411,Bolívar,141102
res_city_district_141201,l10n_ve_pad.res_city_1412,Charallave,141201
res_city_district_141202,l10n_ve_pad.res_city_1412,Las Brisas,141202
res_city_district_141301,l10n_ve_pad.res_city_1413,San Antonio De Los Altos,141301
res_city_district_141401,l10n_ve_pad.res_city_1414,San José De Barlovento,141401
res_city_district_141402,l10n_ve_pad.res_city_1414,Cumbo,141402
res_city_district_141501,l10n_ve_pad.res_city_1415,San Francisco De Yare,141501
res_city_district_141502,l10n_ve_pad.res_city_1415,San Antonio De Yare,141502
res_city_district_141601,l10n_ve_pad.res_city_1416,Baruta,141601
res_city_district_141602,l10n_ve_pad.res_city_1416,El Cafetal,141602
res_city_district_141603,l10n_ve_pad.res_city_1416,Las Minas De Baruta,141603
res_city_district_141701,l10n_ve_pad.res_city_1417,Carrizal,141701
res_city_district_141801,l10n_ve_pad.res_city_1418,Chacao,141801
res_city_district_141901,l10n_ve_pad.res_city_1419,El Hatillo,141901
res_city_district_142001,l10n_ve_pad.res_city_1420,Mamporal,142001
res_city_district_142101,l10n_ve_pad.res_city_1421,Cúpira,142101
res_city_district_142102,l10n_ve_pad.res_city_1421,Machurucuto,142102
res_city_district_150101,l10n_ve_pad.res_city_1501,San Antonio,150101
res_city_district_150102,l10n_ve_pad.res_city_1501,San Francisco,150102
res_city_district_150201,l10n_ve_pad.res_city_1502,Bolívar,150201
res_city_district_150301,l10n_ve_pad.res_city_1503,Caripe,150301
res_city_district_150302,l10n_ve_pad.res_city_1503,Teresén,150302
res_city_district_150303,l10n_ve_pad.res_city_1503,El Guácharo,150303
res_city_district_150304,l10n_ve_pad.res_city_1503,San Agustín,150304
res_city_district_150305,l10n_ve_pad.res_city_1503,La Guanota,150305
res_city_district_150306,l10n_ve_pad.res_city_1503,Sabana De Piedra,150306
res_city_district_150401,l10n_ve_pad.res_city_1504,Capital Cedeño,150401
res_city_district_150402,l10n_ve_pad.res_city_1504,Areo,150402
res_city_district_150403,l10n_ve_pad.res_city_1504,San Félix,150403
res_city_district_150404,l10n_ve_pad.res_city_1504,Viento Fresco,150404
res_city_district_150501,l10n_ve_pad.res_city_1505,Ezequiel Zamora,150501
res_city_district_150502,l10n_ve_pad.res_city_1505,El Tejero,150502
res_city_district_150601,l10n_ve_pad.res_city_1506,Libertador,150601
res_city_district_150602,l10n_ve_pad.res_city_1506,Tabasca,150602
res_city_district_150603,l10n_ve_pad.res_city_1506,Las Alhuacas,150603
res_city_district_150604,l10n_ve_pad.res_city_1506,Chaguaramas,150604
res_city_district_150701,l10n_ve_pad.res_city_1507,El Furrial,150701
res_city_district_150702,l10n_ve_pad.res_city_1507,Jusepín,150702
res_city_district_150703,l10n_ve_pad.res_city_1507,El Corozo,150703
res_city_district_150704,l10n_ve_pad.res_city_1507,San Vicente,150704
res_city_district_150705,l10n_ve_pad.res_city_1507,La Pica,150705
res_city_district_150706,l10n_ve_pad.res_city_1507,Alto De Los Godos,150706
res_city_district_150707,l10n_ve_pad.res_city_1507,Boquerón,150707
res_city_district_150708,l10n_ve_pad.res_city_1507,Las Cocuizas,150708
res_city_district_150709,l10n_ve_pad.res_city_1507,Santa Cruz,150709
res_city_district_150710,l10n_ve_pad.res_city_1507,San Simón,150710
res_city_district_150801,l10n_ve_pad.res_city_1508,Capital Piar,150801
res_city_district_150802,l10n_ve_pad.res_city_1508,Chaguaramal,150802
res_city_district_150803,l10n_ve_pad.res_city_1508,Guanaguana,150803
res_city_district_150804,l10n_ve_pad.res_city_1508,Aparicio,150804
res_city_district_150805,l10n_ve_pad.res_city_1508,Taguaya,150805
res_city_district_150806,l10n_ve_pad.res_city_1508,El Pinto,150806
res_city_district_150807,l10n_ve_pad.res_city_1508,La Toscana,150807
res_city_district_150901,l10n_ve_pad.res_city_1509,Capital Punceres,150901
res_city_district_150902,l10n_ve_pad.res_city_1509,Cachipo,150902
res_city_district_151001,l10n_ve_pad.res_city_1510,Capital Sotillo,151001
res_city_district_151002,l10n_ve_pad.res_city_1510,Los Barrancos De Fajardo,151002
res_city_district_151101,l10n_ve_pad.res_city_1511,Aguasay,151101
res_city_district_151201,l10n_ve_pad.res_city_1512,Santa Bárbara,151201
res_city_district_151301,l10n_ve_pad.res_city_1513,Uracoa,151301
res_city_district_160101,l10n_ve_pad.res_city_1601,Arismendi,160101
res_city_district_160201,l10n_ve_pad.res_city_1602,Díaz,160201
res_city_district_160202,l10n_ve_pad.res_city_1602,Zabala,160202
res_city_district_160301,l10n_ve_pad.res_city_1603,Capital Gómez,160301
res_city_district_160302,l10n_ve_pad.res_city_1603,Guevara,160302
res_city_district_160303,l10n_ve_pad.res_city_1603,Matasiete,160303
res_city_district_160304,l10n_ve_pad.res_city_1603,Bolívar,160304
res_city_district_160305,l10n_ve_pad.res_city_1603,Sucre,160305
res_city_district_160401,l10n_ve_pad.res_city_1604,Maneiro,160401
res_city_district_160402,l10n_ve_pad.res_city_1604,Aguirre,160402
res_city_district_160501,l10n_ve_pad.res_city_1605,Marcano,160501
res_city_district_160502,l10n_ve_pad.res_city_1605,Adrián,160502
res_city_district_160601,l10n_ve_pad.res_city_1606,Mariño,160601
res_city_district_160701,l10n_ve_pad.res_city_1607,Península De Macanao,160701
res_city_district_160702,l10n_ve_pad.res_city_1607,San Francisco,160702
res_city_district_160801,l10n_ve_pad.res_city_1608,Villalba,160801
res_city_district_160802,l10n_ve_pad.res_city_1608,Vicente Fuentes,160802
res_city_district_160901,l10n_ve_pad.res_city_1609,Tubores,160901
res_city_district_160902,l10n_ve_pad.res_city_1609,Los Barales,160902
res_city_district_161001,l10n_ve_pad.res_city_1610,Antolín Del Campo,161001
res_city_district_161101,l10n_ve_pad.res_city_1611,García,161101
res_city_district_161102,l10n_ve_pad.res_city_1611,Francisco Fajardo,161102
res_city_district_170101,l10n_ve_pad.res_city_1701,Araure,170101
res_city_district_170102,l10n_ve_pad.res_city_1701,Río Acarigua,170102
res_city_district_170201,l10n_ve_pad.res_city_1702,Esteller,170201
res_city_district_170202,l10n_ve_pad.res_city_1702,Uveral,170202
res_city_district_170301,l10n_ve_pad.res_city_1703,Guanare,170301
res_city_district_170302,l10n_ve_pad.res_city_1703,Córdoba,170302
res_city_district_170303,l10n_ve_pad.res_city_1703,San Juan De Guanaguanare,170303
res_city_district_170304,l10n_ve_pad.res_city_1703,Virgen De La Coromoto,170304
res_city_district_170305,l10n_ve_pad.res_city_1703,San José De La Montaña,170305
res_city_district_170401,l10n_ve_pad.res_city_1704,Guanarito,170401
res_city_district_170402,l10n_ve_pad.res_city_1704,Trinidad De La Capilla,170402
res_city_district_170403,l10n_ve_pad.res_city_1704,Divina Pastora,170403
res_city_district_170501,l10n_ve_pad.res_city_1705,Ospino,170501
res_city_district_170502,l10n_ve_pad.res_city_1705,Aparición,170502
res_city_district_170503,l10n_ve_pad.res_city_1705,La Estación,170503
res_city_district_170601,l10n_ve_pad.res_city_1706,Páez,170601
res_city_district_170602,l10n_ve_pad.res_city_1706,Payara,170602
res_city_district_170603,l10n_ve_pad.res_city_1706,Pimpinela,170603
res_city_district_170604,l10n_ve_pad.res_city_1706,Ramón Peraza,170604
res_city_district_170701,l10n_ve_pad.res_city_1707,Sucre,170701
res_city_district_170702,l10n_ve_pad.res_city_1707,Concepción,170702
res_city_district_170703,l10n_ve_pad.res_city_1707,San Rafael De Palo Alzado,170703
res_city_district_170704,l10n_ve_pad.res_city_1707,Uvencio Antonio Velásquez,170704
res_city_district_170705,l10n_ve_pad.res_city_1707,San José De Saguaz,170705
res_city_district_170706,l10n_ve_pad.res_city_1707,Villa Rosa,170706
res_city_district_170801,l10n_ve_pad.res_city_1708,Turén,170801
res_city_district_170802,l10n_ve_pad.res_city_1708,Canelones,170802
res_city_district_170803,l10n_ve_pad.res_city_1708,Santa Cruz,170803
res_city_district_170804,l10n_ve_pad.res_city_1708,San Isidro Labrador,170804
res_city_district_170901,l10n_ve_pad.res_city_1709,Monseñor José Vicente De Unda,170901
res_city_district_170902,l10n_ve_pad.res_city_1709,Peña Blanca,170902
res_city_district_171001,l10n_ve_pad.res_city_1710,Agua Blanca,171001
res_city_district_171101,l10n_ve_pad.res_city_1711,Papelón,171101
res_city_district_171102,l10n_ve_pad.res_city_1711,Caño Delgadito,171102
res_city_district_171201,l10n_ve_pad.res_city_1712,San Genaro De Boconoito,171201
res_city_district_171202,l10n_ve_pad.res_city_1712,Antolín Tovar,171202
res_city_district_171301,l10n_ve_pad.res_city_1713,San Rafael De Onoto,171301
res_city_district_171302,l10n_ve_pad.res_city_1713,Santa Fe,171302
res_city_district_171303,l10n_ve_pad.res_city_1713,Thermo Morles,171303
res_city_district_171401,l10n_ve_pad.res_city_1714,Santa Rosalía,171401
res_city_district_171402,l10n_ve_pad.res_city_1714,Florida,171402
res_city_district_180101,l10n_ve_pad.res_city_1801,Río Caribe,180101
res_city_district_180102,l10n_ve_pad.res_city_1801,San Juan De Las Galdonas,180102
res_city_district_180103,l10n_ve_pad.res_city_1801,Puerto Santo,180103
res_city_district_180104,l10n_ve_pad.res_city_1801,El Morro De Puerto Santo,180104
res_city_district_180105,l10n_ve_pad.res_city_1801,Antonio José De Sucre,180105
res_city_district_180201,l10n_ve_pad.res_city_1802,El Pilar,180201
res_city_district_180202,l10n_ve_pad.res_city_1802,El Rincón,180202
res_city_district_180203,l10n_ve_pad.res_city_1802,Guaraúnos,180203
res_city_district_180204,l10n_ve_pad.res_city_1802,Tunapuicito,180204
res_city_district_180205,l10n_ve_pad.res_city_1802,Unión,180205
res_city_district_180206,l10n_ve_pad.res_city_1802,General Francisco Antonio Vásquez,180206
res_city_district_180301,l10n_ve_pad.res_city_1803,Santa Catalina,180301
res_city_district_180302,l10n_ve_pad.res_city_1803,Santa Rosa,180302
res_city_district_180303,l10n_ve_pad.res_city_1803,Santa Teresa,180303
